-9.38456249237	50.1212348938	
-26.8793621063	-21.2827377319	
-26.8793621063	-21.2827377319	
-34.7090530396	-61.3114585876	
-34.7090530396	-61.3114585876	
-40.6537361145	-84.1790161133	
-40.6537361145	-84.1790161133	
-44.8465270996	-96.8207092285	
-30.9903087616	58.8277511597	
-48.7390480042	-11.8088302612	
-48.7390480042	-11.8088302612	
-57.6660461426	-52.8659820557	
-57.6660461426	-52.8659820557	
-63.3696022034	-76.0022659302	
-63.3696022034	-76.0022659302	
-67.368927002	-90.6350326538	
-29.7973155975	61.7137641907	
-46.6644058228	-8.41999053955	
-46.6644058228	-8.41999053955	
-55.8815574646	-49.7609329224	
-55.8815574646	-49.7609329224	
-61.5899734497	-72.8835372925	
-61.5899734497	-72.8835372925	
-65.5896606445	-87.8122253418	
-27.5626602173	61.8503494263	
-44.7592086792	-7.97550106049	
-44.7592086792	-7.97550106049	
-53.9266357422	-49.4396591187	
-53.9266357422	-49.4396591187	
-59.5341644287	-72.5138931274	
-59.5341644287	-72.5138931274	
-63.4286956787	-87.3625869751	
-27.1734542847	62.2091178894	
-44.0377388	-7.42408657074	
-44.0377388	-7.42408657074	
-53.1392326355	-48.9509086609	
-53.1392326355	-48.9509086609	
-58.7196655273	-71.9946975708	
-58.7196655273	-71.9946975708	
-62.6029014587	-86.799407959	
-24.4707489014	61.9637641907	
-41.2690696716	-7.45190525055	
-41.2690696716	-7.45190525055	
-50.1097831726	-48.9671974182	
-50.1097831726	-48.9671974182	
-55.4158096313	-72.0107116699	
-55.4158096313	-72.0107116699	
-59.0083999634	-86.6388473511	
-27.134180069	62.987739563	
-42.9421691895	-6.15362882614	
-42.9421691895	-6.15362882614	
-52.1892127991	-47.8127555847	
-52.1892127991	-47.8127555847	
-57.6351318359	-70.7045898438	
-57.6351318359	-70.7045898438	
-61.3073921204	-85.2897186279	
-27.7280082703	62.8121604919	
-42.5497665405	-6.39063453674	
-42.5497665405	-6.39063453674	
-51.8140602112	-48.2021560669	
-51.8140602112	-48.2021560669	
-57.2633666992	-70.98878479	
-57.2633666992	-70.98878479	
-60.9703559875	-85.5671844482	
-25.6303253174	64.1794509888	
-40.1850967407	-5.41813611984	
-40.1850967407	-5.41813611984	
-49.1710777283	-47.3446578979	
-49.1710777283	-47.3446578979	
-54.482711792	-69.9820404053	
-54.482711792	-69.9820404053	
-58.091545105	-84.2718734741	
-27.5053195953	64.4315872192	
-41.7720603943	-4.94927406311	
-41.7720603943	-4.94927406311	
-50.9608192444	-46.8320426941	
-50.9608192444	-46.8320426941	
-56.3252182007	-69.4361953735	
-56.3252182007	-69.4361953735	
-59.9325523376	-83.6905441284	
